Entry	CBB_01	CBB_02	CBB_03	rGlyP_07	rGlyP_08	rGlyP_09	CBB_UP_01	CBB_UP_02	CBB_UP_03	rGlyP_UP_07	rGlyP_UP_08	rGlyP_UP_09	CBB_01_imputado	CBB_02_imputado	CBB_03_imputado	rGlyP_07_imputado	rGlyP_08_imputado	rGlyP_09_imputado	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (GO)	Gene Ontology (molecular function)	Gene Ontology IDs	KEGG
P46368	20.40869213037897	21.62538860172838	21.662682419444604	22.28949291606697	22.432045759528744	22.469427901185025	0	2	2	3	3	3	Si	No	No	No	No	No	DHA2_CUPNH	Acetaldehyde dehydrogenase 2 (EC 1.2.1.3) (Acetaldehyde dehydrogenase II) (ACDH-II)	acoD H16_B1960	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	506	acetoin catabolic process [GO:0045150]; ethanol catabolic process [GO:0006068]		aldehyde dehydrogenase (NAD+) activity [GO:0004029]; acetoin catabolic process [GO:0045150]; ethanol catabolic process [GO:0006068]	aldehyde dehydrogenase (NAD+) activity [GO:0004029]	GO:0004029; GO:0006068; GO:0045150	reh:H16_B1960
P50319	29.42095415761021	29.185668650179096	29.177464428208356	23.20732339562278	23.147137221912697	23.22926997764091	17	20	21	4	4	2	No	No	No	No	No	No	PGKC_CUPNH	Phosphoglycerate kinase, chromosomal (EC 2.7.2.3)	cbbKC cbbK2 H16_B1385	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	413	gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; reductive pentose-phosphate cycle [GO:0019253]	cytosol [GO:0005829]	cytosol [GO:0005829]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; reductive pentose-phosphate cycle [GO:0019253]	ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]	GO:0004618; GO:0005524; GO:0005829; GO:0006094; GO:0006096; GO:0019253; GO:0043531	reh:H16_B1385
P50320	27.11122116267268	27.05839705142397	27.088951371732147	21.546397510860075	21.9000415095484	21.643217207385824	12	13	13	4	3	3	No	No	No	No	No	No	PGKP_CUPNH	Phosphoglycerate kinase, plasmid (EC 2.7.2.3)	cbbKP PHG417	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	412	gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; reductive pentose-phosphate cycle [GO:0019253]	cytosol [GO:0005829]	cytosol [GO:0005829]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; reductive pentose-phosphate cycle [GO:0019253]	ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]	GO:0004618; GO:0005524; GO:0005829; GO:0006094; GO:0006096; GO:0019253; GO:0043531	reh:PHG417
P50321	31.48680044705824	31.335235337699963	31.282616133902582	25.30894294904814	25.044750075340293	25.184594534503972	28	28	28	5	6	6	No	No	No	No	No	No	G3PC_CUPNH	Glyceraldehyde-3-phosphate dehydrogenase, chromosomal (GAPDH) (EC 1.2.1.12) (NAD-dependent glyceraldehyde-3-phosphate dehydrogenase)	cbbGC cbbG2 H16_B1386	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	336	glucose metabolic process [GO:0006006]; reductive pentose-phosphate cycle [GO:0019253]		glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]; reductive pentose-phosphate cycle [GO:0019253]	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; NAD binding [GO:0051287]; NADP binding [GO:0050661]	GO:0004365; GO:0006006; GO:0019253; GO:0050661; GO:0051287	reh:H16_B1386
P52992	29.61062644432398	29.57493701235387	29.57112317094784	29.686552976874214	29.651530113604977	29.632548037331254	38	38	41	42	45	41	No	No	No	No	No	No	DLDH_CUPNH	Dihydrolipoyl dehydrogenase (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (E3 component of 2-oxoglutarate dehydrogenase complex)	odhL H16_A2323	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	474	2-oxoglutarate metabolic process [GO:0006103]; pyruvate metabolic process [GO:0006090]	cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; dihydrolipoyl dehydrogenase activity [GO:0004148]; flavin adenine dinucleotide binding [GO:0050660]; 2-oxoglutarate metabolic process [GO:0006103]; pyruvate metabolic process [GO:0006090]	dihydrolipoyl dehydrogenase activity [GO:0004148]; flavin adenine dinucleotide binding [GO:0050660]	GO:0004148; GO:0005737; GO:0006090; GO:0006103; GO:0050660	reh:H16_A2323
P52993	29.40103616509155	29.40299140195477	29.498786723264615	29.54613274442795	29.5440935593586	29.47386199271976	31	31	33	33	32	32	No	No	No	No	No	No	ODO2_CUPNH	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2) (OGDC-E2) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex)	sucB odhB H16_A2324	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	416	L-lysine catabolic process to acetyl-CoA via saccharopine [GO:0033512]; tricarboxylic acid cycle [GO:0006099]	cytosol [GO:0005829]; oxoglutarate dehydrogenase complex [GO:0045252]	cytosol [GO:0005829]; oxoglutarate dehydrogenase complex [GO:0045252]; dihydrolipoyllysine-residue succinyltransferase activity [GO:0004149]; L-lysine catabolic process to acetyl-CoA via saccharopine [GO:0033512]; tricarboxylic acid cycle [GO:0006099]	dihydrolipoyllysine-residue succinyltransferase activity [GO:0004149]	GO:0004149; GO:0005829; GO:0006099; GO:0033512; GO:0045252	reh:H16_A2324
P55818	19.347059470839984	20.18626623355973	20.290461174635254	34.858438926988626	34.85247278954498	34.8997167475096	0	0	0	51	50	52	Si	Si	Si	No	No	No	MTDA_METEA	Bifunctional protein MdtA [Includes: NADP-dependent methylenetetrahydromethanopterin dehydrogenase (EC 1.5.1.-); Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5)]	mtdA MexAM1_META1p1728	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1) (Methylobacterium extorquens)	288	formaldehyde catabolic process [GO:0046294]; one-carbon metabolic process [GO:0006730]	cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; methylenetetrahydrofolate dehydrogenase (NADP+) activity [GO:0004488]; formaldehyde catabolic process [GO:0046294]; one-carbon metabolic process [GO:0006730]	methylenetetrahydrofolate dehydrogenase (NADP+) activity [GO:0004488]	GO:0004488; GO:0005737; GO:0006730; GO:0046294	mea:Mex_1p1728
Q0JY21	25.650074117244532	25.66644263281909	25.594900079035575	25.24353373652269	25.297683842413953	25.34531047080736	13	15	15	14	13	13	No	No	No	No	No	No	RF3_CUPNH	Peptide chain release factor 3 (RF-3)	prfC H16_B2571	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	533	regulation of translational termination [GO:0006449]	cytosol [GO:0005829]	cytosol [GO:0005829]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation release factor activity, codon nonspecific [GO:0016150]; translation release factor activity, codon specific [GO:0016149]; regulation of translational termination [GO:0006449]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation release factor activity, codon nonspecific [GO:0016150]; translation release factor activity, codon specific [GO:0016149]	GO:0003924; GO:0005525; GO:0005829; GO:0006449; GO:0016149; GO:0016150	reh:H16_B2571
Q0JY24	26.21269685596213	25.889555357574935	26.23659255432914	26.797214944166736	26.782416489001612	27.05882064468732	5	5	6	6	6	5	No	No	No	No	No	No	Q0JY24_CUPNH	Small-conductance mechanosensitive channel	mscS5 H16_B2568 E6A55_32140	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	312		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; mechanosensitive monoatomic ion channel activity [GO:0008381]	mechanosensitive monoatomic ion channel activity [GO:0008381]	GO:0005886; GO:0008381	reh:H16_B2568
Q0JY25	26.020092080220135	26.089208429033597	26.12435162193337	26.353575375538213	26.395299645409377	26.32127252307839	21	21	23	24	21	21	No	No	No	No	No	No	Q0JY25_CUPNH	Phosphogluconate dehydratase (EC 4.2.1.12)	edd2 edd H16_B2567 E6A55_32135	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	618	D-gluconate catabolic process [GO:0046177]; Entner-Doudoroff pathway through 6-phosphogluconate [GO:0009255]	cytosol [GO:0005829]	cytosol [GO:0005829]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; phosphogluconate dehydratase activity [GO:0004456]; D-gluconate catabolic process [GO:0046177]; Entner-Doudoroff pathway through 6-phosphogluconate [GO:0009255]	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; phosphogluconate dehydratase activity [GO:0004456]	GO:0004456; GO:0005829; GO:0009255; GO:0046177; GO:0046872; GO:0051539	reh:H16_B2567
Q0JY26	25.801305850825557	25.802702120384534	25.84410036321813	25.620977656915432	25.64079104759281	25.542613377776856	10	11	11	11	11	11	No	No	No	No	No	No	Q0JY26_CUPNH	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	zwf3 zwf H16_B2566 E6A55_32130	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	485	glucose metabolic process [GO:0006006]; pentose-phosphate shunt, oxidative branch [GO:0009051]	cytosol [GO:0005829]	cytosol [GO:0005829]; glucose-6-phosphate dehydrogenase activity [GO:0004345]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]; pentose-phosphate shunt, oxidative branch [GO:0009051]	glucose-6-phosphate dehydrogenase activity [GO:0004345]; NADP binding [GO:0050661]	GO:0004345; GO:0005829; GO:0006006; GO:0009051; GO:0050661	reh:H16_B2566
Q0JY27	26.146190702022626	26.168078009707013	26.14059871866471	26.1382277038188	26.09341679617428	26.052580879246733	5	7	8	7	8	7	No	No	No	No	No	No	Q0JY27_CUPNH	6-phosphogluconolactonase (6PGL) (EC 3.1.1.31)	pgl H16_B2565 E6A55_32125	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	226	carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]		6-phosphogluconolactonase activity [GO:0017057]; carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]	6-phosphogluconolactonase activity [GO:0017057]	GO:0005975; GO:0006098; GO:0017057	reh:H16_B2565
Q0JY28	26.13733256229844	26.11474200174123	26.10303696108182	25.8919120338156	25.88212020870621	25.92852598557404	9	10	10	9	9	8	No	No	No	No	No	No	Q0JY28_CUPNH	Glucokinase (EC 2.7.1.2) (Glucose kinase)	glk H16_B2564 E6A55_32120	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	337	glycolytic process [GO:0006096]	cytosol [GO:0005829]	cytosol [GO:0005829]; ATP binding [GO:0005524]; D-glucose binding [GO:0005536]; glucokinase activity [GO:0004340]; glycolytic process [GO:0006096]	ATP binding [GO:0005524]; D-glucose binding [GO:0005536]; glucokinase activity [GO:0004340]	GO:0004340; GO:0005524; GO:0005536; GO:0005829; GO:0006096	reh:H16_B2564
Q0JY29	24.13393209384586	23.909845551482928	23.93783832262162	23.995052277399083	23.944512043152827	24.00203532677759	3	2	3	2	3	3	No	No	No	No	No	No	Q0JY29_CUPNH	Response regulator transcription factor (Response regulator, OmpR-family)	H16_B2563 E6A55_32115	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	237	regulation of DNA-templated transcription [GO:0006355]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	GO:0000156; GO:0000976; GO:0005829; GO:0006355; GO:0032993	reh:H16_B2563
Q0JY30	22.615625656743426	22.908922444224594	22.86423740777852	22.54825064588998	22.68675921756528	22.575963583107	5	5	5	5	6	4	No	No	No	No	No	No	Q0JY30_CUPNH	histidine kinase (EC 2.7.13.3)	H16_B2562 E6A55_32110	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	442		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]	phosphorelay sensor kinase activity [GO:0000155]	GO:0000155; GO:0005886	reh:H16_B2562
Q0JY31	23.901969251501335	24.227787746380542	24.401229854372563	23.417431735839923	23.675108596379346	23.494843686890572	7	7	7	5	7	7	No	No	No	No	No	No	Q0JY31_CUPNH	2-hydroxyacid dehydrogenase (Lactate dehydrogenase or related dehydrogenase (EC 1.1.1.-))	H16_B2561 E6A55_32105	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	311		cytosol [GO:0005829]	cytosol [GO:0005829]; glyoxylate reductase (NADPH) activity [GO:0030267]; hydroxypyruvate reductase [NAD(P)H] activity [GO:0016618]; NAD binding [GO:0051287]	glyoxylate reductase (NADPH) activity [GO:0030267]; hydroxypyruvate reductase [NAD(P)H] activity [GO:0016618]; NAD binding [GO:0051287]	GO:0005829; GO:0016618; GO:0030267; GO:0051287	reh:H16_B2561
Q0JY35	21.99059842010803	21.22055042812547	19.512215649374117	22.31800552748807	22.360423649075283	22.404673545781584	1	0	0	3	5	4	No	Si	Si	No	No	No	Q0JY35_CUPNH	3-(3-hydroxy-phenyl) propionate hydroxylase (FAD-dependent oxidoreductase)	H16_B2557 E6A55_32085	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	560	3-(3-hydroxy)phenylpropionate catabolic process [GO:0019622]		3-(3-hydroxyphenyl)propionate hydroxylase activity [GO:0008688]; FAD binding [GO:0071949]; 3-(3-hydroxy)phenylpropionate catabolic process [GO:0019622]	3-(3-hydroxyphenyl)propionate hydroxylase activity [GO:0008688]; FAD binding [GO:0071949]	GO:0008688; GO:0019622; GO:0071949	reh:H16_B2557
Q0JY37	26.048508545301612	26.09695815989883	26.008827727957016	26.29818323518604	26.20145144325125	26.171098303551357	11	11	11	10	10	9	No	No	No	No	No	No	Q0JY37_CUPNH	Acyl-CoA dehydrogenase (EC 1.3.99.2)	H16_B2555 E6A55_32075	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	385			acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]	acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]	GO:0003995; GO:0050660	reh:H16_B2555
Q0JY39	25.127921422633992	25.290859157457128	25.32290371249033	25.144007534649635	25.17518056761397	25.13192016705552	12	11	13	13	14	14	No	No	No	No	No	No	Q0JY39_CUPNH	PHA-granule associated protein 4	H16_B2553	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	121						reh:H16_B2553
Q0JY40	22.9922998928516	23.20824978363649	23.199239471937997	23.549024492062166	23.873574798869303	23.8570489138855	7	5	7	7	6	5	No	No	No	No	No	No	Q0JY40_CUPNH	Insulinase family protein (Periplasmic zinc protease (EC 3.4.-.-))	pqqL H16_B2552 E6A55_32060	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	948	proteolysis [GO:0006508]		metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; proteolysis [GO:0006508]	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]	GO:0004222; GO:0006508; GO:0046872	reh:H16_B2552
Q0JY47	25.04030780218551	25.106044261420283	25.07042686825206	24.849882457135717	24.928553889956515	24.927341099225583	8	7	9	9	9	9	No	No	No	No	No	No	Q0JY47_CUPNH	IclR family transcriptional regulator (Transcriptional regulator, IclR-family)	H16_B2545 E6A55_32025	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	282	3,4-dihydroxybenzoate metabolic process [GO:0046278]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; 3,4-dihydroxybenzoate metabolic process [GO:0046278]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0045892; GO:0045893; GO:0046278	reh:H16_B2545
Q0JY54	23.16908209594113	23.111292758937903	23.167929249316984	22.97302279579937	22.963432777194935	22.92416748628959	4	5	5	3	4	4	No	No	No	No	No	No	Q0JY54_CUPNH	Conserved hypothetical transmembrane protein (DUF1439 domain-containing protein)	H16_B2538 E6A55_31980	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	184						reh:H16_B2538
Q0JY55	21.29359903095778	21.150979023057847	20.260784123733412	24.17347503968632	24.478699361654627	19.737583475862568	0	0	0	2	2	0	Si	Si	Si	No	No	Si	Q0JY55_CUPNH	Protein SlyX homolog	slyX H16_B2537 E6A55_31975	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	67						reh:H16_B2537
Q0JY57	23.18641654305901	23.181990546781417	23.029465854067578	23.51511692389924	23.146631998202217	23.192157165027123	1	2	1	3	3	2	No	No	No	No	No	No	Q0JY57_CUPNH	LysR family transcriptional regulator (Transcriptional regulator, LysR-family)	H16_B2535 E6A55_31965	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	315		cytosol [GO:0005829]	cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]	DNA-binding transcription factor activity [GO:0003700]	GO:0003700; GO:0005829	reh:H16_B2535
Q0JY58	25.140072929692757	24.949407174803778	24.9037431908464	25.304470985125832	25.20289069464061	25.241682408800862	4	4	3	4	4	4	No	No	No	No	No	No	Q0JY58_CUPNH	3-Hydroxybutyryl-CoA dehydratase (EC 4.2.1.55) (Enoyl-CoA hydratase (EC 4.2.1.17))	H16_B2534 E6A55_31960	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	258	fatty acid beta-oxidation [GO:0006635]		lyase activity [GO:0016829]; fatty acid beta-oxidation [GO:0006635]	lyase activity [GO:0016829]	GO:0006635; GO:0016829	reh:H16_B2534
Q0JY61	28.654908226671136	28.5898537165587	28.610623054510892	28.326844092272392	28.307931943902588	28.31562348192671	34	37	37	35	36	36	No	No	No	No	No	No	Q0JY61_CUPNH	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	argG H16_B2531 E6A55_31945	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	441	argininosuccinate metabolic process [GO:0000053]; L-arginine biosynthetic process [GO:0006526]; urea cycle [GO:0000050]	cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; argininosuccinate synthase activity [GO:0004055]; ATP binding [GO:0005524]; protein homodimerization activity [GO:0042803]; argininosuccinate metabolic process [GO:0000053]; L-arginine biosynthetic process [GO:0006526]; urea cycle [GO:0000050]	argininosuccinate synthase activity [GO:0004055]; ATP binding [GO:0005524]; protein homodimerization activity [GO:0042803]	GO:0000050; GO:0000053; GO:0004055; GO:0005524; GO:0005737; GO:0006526; GO:0042803	reh:H16_B2531
